date,partially_cleaned_text,sentiment,cleaned_text
8/6/21,This hot chocolate is pretty blah. Not very chocolatey and certainly not very strong. It's not the fault of the Keurig -- the Cafe Escapes Dark Chocolate is way better.,0,hot chocolate pretty blah chocolatey certainly strong fault keurig cafe escapes dark chocolate way better
15/6/21,"Of course the Keurig Green Mtn Hot Cocoa is the ultimate in convenience, but, frankly, the flavor is not so hot. Best description is slightly chocolate-flavored cardboard. Everything else about it is fine (consistency, ease of use), but G.M. should ramp up the flavor with way more chocolate.",0,course keurig green mtn hot cocoa ultimate convenience frankly flavor hot best description slightly chocolate flavored cardboard everything else fine consistency ease use g ramp flavor way chocolate
4/8/21,"I recommend this instead for the same price: Swiss Miss Hot Cocoa Mix, Milk Chocolate, 16-Count Envelopes (Pack of 8) This thing falls short, I found myself adding some milk or my non-dairy creamers to my cup of this to make it taste somewhat creamy. It more or less tastes horrible otherwise. After I hated it, I decided to make it with a cup of hot milk, I just decided to pour it into a hot cup of milk, and it tastes so much better. In my opinion, they need to up the powdered milk in them, or the non-dairy creamer in them. It would improve this product so greatly. They are thieves nonetheless, you usually get 10 envelopes of hot cocoa that tastes better than this in the supermarket for less than five bucks, buy two for less than ten, and still be spending less than what I spent with these. I really thought I was buying quality, this is definitely not unless I use milk which is like cheating myself and spending extra money. I've drank common hot cocoa from supermarket straight with water that tasted way better than this. AVOID!",0,recommend instead price swiss miss hot cocoa mix milk chocolate count envelopes pack thing falls short found adding milk non dairy creamers cup make taste somewhat creamy less tastes horrible otherwise hated decided make cup hot milk decided pour hot cup milk tastes much better opinion need powdered milk non dairy creamer would improve product greatly thieves nonetheless usually get envelopes hot cocoa tastes better supermarket less five bucks buy two less ten still spending less spent really thought buying quality definitely unless use milk like cheating spending extra money drank common hot cocoa supermarket straight water tasted way better avoid
25/9/21,The hot chocolate is fine but the price here is crazy. You can get the same thing on the Keurig site for under $15.,0,hot chocolate fine price crazy get thing keurig site
19/10/21,"I had high hopes for the convenience of this product. My daughter LOVES hot chocolate. This really was a total disappointment. I threw these kcups out. If you use the smallest setting on your Keurig, you get 3 oz of watery hot chocolate. Larger settings are not drinkable. Save your money and get cocoa packets or a good tin of hot cocoa - and take advantage of the instant hot water the keurig provides.",0,high hopes convenience product daughter loves hot chocolate really total disappointment threw kcups use smallest setting keurig get oz watery hot chocolate larger settings drinkable save money get cocoa packets good tin hot cocoa take advantage instant hot water keurig provides
4/9/21,I was expecting a bit better after reading other reviews. This is about the same as any other hot chocolate made with water. I prefer making it with milk as the flavor and texture is much better. Adding milk didn't help much. I guess Mom spoiled me (good).,0,expecting bit better reading reviews hot chocolate made water prefer making milk flavor texture much better adding milk help much guess mom spoiled good
31/8/21,"This is some of the worst stuff I've ever tried to drink. It's even worse than that awful stuff that comes out of those machines where the cup drops down and fills it. I tried it on the various cup size settings with my Keurig machine and it just goes from bad to horrible when going from the larger size to the smallest. It's a complete waste of money. I just tried another brand that's similar and it's no good either. If you like chocolate water, buy these. If you have it in mind that you are buying ""Hot Chocolate"" with a milky or creamy flavor... that's not what this stuff is. Yuck!",0,worst stuff ever tried drink even worse awful stuff comes machines cup drops fills tried various cup size settings keurig machine goes bad horrible going larger size smallest complete waste money tried another brand similar good either like chocolate water buy mind buying hot chocolate milky creamy flavor stuff yuck
9/10/21,"This time, forget ordering through Amazon. You can get the same product, 24 K-Cups for $12.75 at Big Cat or for $14.80 at Keurig. These prices are a rip off.",0,time forget ordering amazon get product k cups big cat keurig prices rip
15/6/21,I used the small cup setting and even opened up the cap and scraped the excess mix out of the cup and it is still very weak tasting.,0,used small cup setting even opened cap scraped excess mix cup still weak tasting
4/8/21,"I LOVE Green Mountain coffee. I use it all the time for my k cups. I got a sample of the Green Mountain Hot Cocoa and thought it would be the best. I actually threw it out. I tried several times to drink it. It tasted bitter and like chemicals. I have tried samples of the other brands of hot cocoa and this by far was the worst. I was so surprised because I adore their coffee. I personally would not recommend this. Maybe it is the soy I don't know. It just tasted very, very odd. I still would recommend their coffees though! Just to be fair I did add chocolate redi whip. But I add that to all of my hot cocoa and it always tastes good.",0,love green mountain coffee use time k cups got sample green mountain hot cocoa thought would best actually threw tried several times drink tasted bitter like chemicals tried samples brands hot cocoa far worst surprised adore coffee personally would recommend maybe soy know tasted odd still would recommend coffees though fair add chocolate redi whip add hot cocoa always tastes good
15/6/21,"We fed this to our bulldog when she was a puppy, and at first she did wonderful. Then the corn and preservatives took their toll.... She was itching and had a chronic ear infection and her face had a terrible yeasty smell ALL the time. She licked her paws constantly and scratched her face raw on any surface she could find. Then she started vomiting. We HAD to change her food. Now she eats a fully carnivorous raw diet and is thriving! No more itching, no more ear infections, no more yeast, no more paw licking.",0,fed bulldog puppy first wonderful corn preservatives took toll itching chronic ear infection face terrible yeasty smell time licked paws constantly scratched face raw surface could find started vomiting change food eats fully carnivorous raw diet thriving itching ear infections yeast paw licking
4/8/21,I wanted to give this product a try as the liquid honey crystallized in a few weeks during the winter months. This small 8 oz. packet does clump together a lot more than other sweeteners so there is less of an advantage over using honey in a jar and spooning out the crystallized honey. For the price I consider it a poor value. Taste is OK but nothing to rave about and not as good as with regular unprocessed honey.,0,wanted give product try liquid honey crystallized weeks winter months small oz packet clump together lot sweeteners less advantage using honey jar spooning crystallized honey price consider poor value taste ok nothing rave good regular unprocessed honey
15/6/21,"This is basically candy masquerading as a ""healthy"" snack. They taste good - because they have three different kinds of sugar in them! Blue Diamond wants you to think that eating sugar is a healthy snack - c'mon! I purchased these thinking they were sweetened with stevia. Yeah, there's a miniscule amount of stevia (very last ingredient) - but sugars are the 2nd, 3rd, and 4th ingredient listed. These have corn maltodextrin - the worst thing there is on the glycemic index (can you say fat formation?). Now I'm stuck with 3 containers of this sugar snack.",0,basically candy masquerading healthy snack taste good three different kinds sugar blue diamond wants think eating sugar healthy snack c mon purchased thinking sweetened stevia yeah miniscule amount stevia last ingredient sugars nd rd th ingredient listed corn maltodextrin worst thing glycemic index say fat formation stuck containers sugar snack
4/8/21,"I purchased 2 other types of Blue Diamond almonds on the same day, and they were both around $11 for a pack of 3. T his one was only ONE 8 oz. container, and I assumed it was at least 2-3 containers since the cost was over $8.",0,purchased types blue diamond almonds day around pack one one oz container assumed least containers since cost
1/10/21,"The delivery was extremely quick, the packaging was fine, and if you suck off all the honey, the almonds even taste pretty good. but i for one do not like this flavor. Mind you, I could eat 3095826 honey roasted PEANUTS.",0,delivery extremely quick packaging fine suck honey almonds even taste pretty good one like flavor mind could eat honey roasted peanuts
1/7/18,I would not recommend this oil. It does not have a pleasant smell and does not purify the skin. It's just like other oils I have bought from drug stores which were cheaper.,0,would recommend oil pleasant smell purify skin like oils bought drug stores cheaper
10/8/18,"I guess I'm in the minority, but I really didn't like these much. I was so excited for a cheesecake flavor when I saw it, but these were disappointing. The bars are super sickly sweet with a weird chemically fake vanilla-ish undertaste. Absolutely NO cheesecake or cream cheese type flavor and even the graham layer is just sweet without any real graham cracker taste. The overall texture is slightly gritty and gummy -- not at all creamy. Sizewise they are smallish, but pretty standard for any of the many 100 calorie-ish snack pack foods. Similar in price as most granola and snack bars, none of which are ever much of a good value. Overall, while they aren't inedible or anything, I would not buy these again and I don't even think I'll bother with the rest of the box.",0,guess minority really like much excited cheesecake flavor saw disappointing bars super sickly sweet weird chemically fake vanilla ish undertaste absolutely cheesecake cream cheese type flavor even graham layer sweet without real graham cracker taste overall texture slightly gritty gummy creamy sizewise smallish pretty standard many calorie ish snack pack foods similar price granola snack bars none ever much good value overall inedible anything would buy even think bother rest box
1/7/18,"Ingredients on Deep River Snacks's website are: Potatoes, sunflower oil and/or corn oil, whey, sea salt, onion powder, sugar, garlic powder, torula yeast, dried parsley, maltodextrix, canola oil, soybean oil, rosemary extract and ""natural flavors"". False adversing much?",0,ingredients deep river snacks website potatoes sunflower oil corn oil whey sea salt onion powder sugar garlic powder torula yeast dried parsley maltodextrix canola oil soybean oil rosemary extract natural flavors false adversing much
10/8/18,"These chips are very spicy to say the least, my tongue burned too much to finish the small individual serving bag. They have an overpowering amount of some Asian spice, perhaps ginger, but it is way too strong and you are left with a very unpleasant taste. I bought 24 of the small size bags but could not bring myself to like the flavor, it all ended up in the trash. This is definitely a chip that will appeal to only certain palates. I do like the sweet onion flavor of this brand but this Asian flavor was too much of a good thing!",0,chips spicy say least tongue burned much finish small individual serving bag overpowering amount asian spice perhaps ginger way strong left unpleasant taste bought small size bags could bring like flavor ended trash definitely chip appeal certain palates like sweet onion flavor brand asian flavor much good thing
13/9/18,The sweet Maui onion tastes like sour cream and onion. I was hoping to get the delicious chips that I enjoyed in Maui. Don't wast your time.,0,sweet maui onion tastes like sour cream onion hoping get delicious chips enjoyed maui wast time
17/7/18,"I love salt & vinegar kettle chips so I decided to try these after reading good reviews. When I received them, I noticed from the very first bag that over half of the chips were inedible due to rotten potatoes! I know how kettle chips should look, and I know what normal marks look like on chips. These were rotten. After waiting over a month for a response from the company, I finally found a phone number and called them, only to be told there was nothing they could do. The sad thing is, the chips that were edible were actually flavorful and tasty. Obviously they just don't care about consistent quality, so stay away from these chips!",0,love salt vinegar kettle chips decided try reading good reviews received noticed first bag half chips inedible due rotten potatoes know kettle chips look know normal marks look like chips rotten waiting month response company finally found phone number called told nothing could sad thing chips edible actually flavorful tasty obviously care consistent quality stay away chips
16/1/19,"The kettle chip itself is crisp, crunchy and good, although somewhat greasy. Over coated with the flavoring causing mouth burn when it was not expected in a chip with Rosemary flavoring. Leaves greasy, gritty residue on fingers after two or three chips.",0,kettle chip crisp crunchy good although somewhat greasy coated flavoring causing mouth burn expected chip rosemary flavoring leaves greasy gritty residue fingers two three chips
16/1/18,"I've got to believe these other reviewers haven't actually looked at the list of ingredients that make up these chips. Here they are: INGREDIENTS: SUGAR, PARTIALLY HYDROGENATED PALM KERNEL OIL, COCONUT OIL, LACTOSE, WHEY, NATURAL AND ARTIFICIAL FLAVORS (INCLUDING BARLEY PROTEIN), NON-FAT MILK, BUTTERMILK SOLIDS, SODIUM CASEINATE, SOY LECITHIN-AN EMULSIFIER, SALT, ARTIFICIAL COLORS (YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 2 LAKE) Now I must admit that I didn't look at the label either. I've been using Nestle's chocolate chips for years, and I thought it was a name I could trust. Apparently not. So let me tell you how I discovered what the ingredients were. I was making brownies for the kids for a semi-special occasion so I bought the premium white morsels --thinking they were white chocolate-- and these butterscotch ones. I dumped them in my batter and noticed when I took the brownies out that the chips didn't seem to have melted. I didn't think anything of it until I sampled some of the white morsels for a snack. Very waxy on the tongue. Not nice like good chocolate would be. So I tried the butterscotch ones. Where the heck was the flavor? Well I was shocked when I read the label. I had no idea that the white chocolate had been reformulated to be Chocolate Free, and I assume that in the past these chips actually had some sort of natural butterscotch element to them, instead of being made of barley protein and artificial flavorings. I mean look at the ingredients; there's more artificial flavors by volume than butter and milk. And there's a whopping 8 grams of sugar in 1 teaspoon of these things. Which would be acceptable for cooking sweets if it wasn't for the 4 grams of Trans-Fats laden goo that was also in them. In any case, I've thrown out the rest of these two bags. If the health concerns weren't bad enough, they don't taste good. Really sweet more than flavorful, and waxy on the tongue when you eat them au naturel. Pam T~ mom/blogger/brownie baker",0,got believe reviewers actually looked list ingredients make chips ingredients sugar partially hydrogenated palm kernel oil coconut oil lactose whey natural artificial flavors including barley protein non fat milk buttermilk solids sodium caseinate soy lecithin emulsifier salt artificial colors yellow lake yellow lake blue lake must admit look label either using nestle chocolate chips years thought name could trust apparently let tell discovered ingredients making brownies kids semi special occasion bought premium white morsels thinking white chocolate butterscotch ones dumped batter noticed took brownies chips seem melted think anything sampled white morsels snack waxy tongue nice like good chocolate would tried butterscotch ones heck flavor well shocked read label idea white chocolate reformulated chocolate free assume past chips actually sort natural butterscotch element instead made barley protein artificial flavorings mean look ingredients artificial flavors volume butter milk whopping grams sugar teaspoon things would acceptable cooking sweets grams trans fats laden goo also case thrown rest two bags health concerns bad enough taste good really sweet flavorful waxy tongue eat au naturel pam mom blogger brownie baker
16/1/19,"I was wondering how my cookies which were a spin on the America's Test Kitchen perfect chocolate chip cookie recipe could have come out tasting like crud. Well it was the butterscotch chips. I basically took ATK's recipe and adjusted it for oatmeal insead of the chocolate chip by using their base and adding oats, raisins, chopped mac nuts, cinnamon and these chips. It would have been just as amazing as the chocolate chip cookie recipe if I would have ommitted these chips. Now as another reviewer said, the cookies with the chips in it are destined for the trash.",0,wondering cookies spin america test kitchen perfect chocolate chip cookie recipe could come tasting like crud well butterscotch chips basically took atk recipe adjusted oatmeal insead chocolate chip using base adding oats raisins chopped mac nuts cinnamon chips would amazing chocolate chip cookie recipe would ommitted chips another reviewer said cookies chips destined trash
1/8/20,"This lemon salt is ok, but the salt is not infused with the lemon, the lemon is mixed with salt granuals. So might as well use lemon.",0,lemon salt ok salt infused lemon lemon mixed salt granuals might well use lemon
1/7/18,"I bought these cookies after reading all the rave reviews but they were very dry, didn't have much chocolate, and left an unpleasant aftertaste. I don't understand what all the fuss is about. If these were the only GF cookies available, I still wouldn't buy them again.",0,bought cookies reading rave reviews dry much chocolate left unpleasant aftertaste understand fuss gf cookies available still would buy
10/8/18,"These cookies are small, grainy and very crunchy with an awful aftertaste. And very expensive for such a small package of 16 cookies. Might be great for multiple allergies, But I was very disappointed.",0,cookies small grainy crunchy awful aftertaste expensive small package cookies might great multiple allergies disappointed
15/2/20,"As a mom with Celiac disease with one son that has a tree nut allergy and another that has a soy allergy, I really wanted to like these cookies. We are used to cooking everything from scratch to ensure the safety of our food. Wouldn't it be great to have a cookie that my tree nut allergic son and I could grab on the go? I paid a visit to my local Starbucks to pick up a 1.25 oz. pack of the sugar cookies and excitedly opened the package. The smell alone was enough to immediately turn me off. The bag had a synthetic odd smell inside. I took a bite of the cookie and noted its crunchiness-a good thing about the cookie- but then was overwhelmed by an extremely unpleasant aftertaste. It almost tasted like burnt popcorn with an artifical butter flavor. A very odd and unpalatable taste indeed. I was so disappointed. I really liked the story of Dr. Lucy and the idea of the cookie, but most definitely did NOT like the cookie. Although I would classify myself as a bit of a food snob with high standards, I put that aside when reviewing this cookie. I do not think even the less discerning customer would enjoy this cookie.",0,mom celiac disease one son tree nut allergy another soy allergy really wanted like cookies used cooking everything scratch ensure safety food would great cookie tree nut allergic son could grab go paid visit local starbucks pick oz pack sugar cookies excitedly opened package smell alone enough immediately turn bag synthetic odd smell inside took bite cookie noted crunchiness good thing cookie overwhelmed extremely unpleasant aftertaste almost tasted like burnt popcorn artifical butter flavor odd unpalatable taste indeed disappointed really liked story dr lucy idea cookie definitely like cookie although would classify bit food snob high standards put aside reviewing cookie think even less discerning customer would enjoy cookie
22/4/21,"I bought a package of these at Starbucks, and thought good crispy, hmmmm so I bought a case of a mix cinnamon, sugar, chocolate chip and oatmeal. First they all tasted the same. They are probably suppose to be crispy but they taste stale, and then they leave an awful aftertaste. They also taste way to buttery and a portion side is two cookies and the rest are all cracked in the package. There is nothing special about these and are not worth the price, although I love the packaging. Sorry Lucy I've tasted way better GF cookies.",0,bought package starbucks thought good crispy hmmmm bought case mix cinnamon sugar chocolate chip oatmeal first tasted probably suppose crispy taste stale leave awful aftertaste also taste way buttery portion side two cookies rest cracked package nothing special worth price although love packaging sorry lucy tasted way better gf cookies
25/9/20,"These are the worst gluten free cookies I have ever tasted. They were hard, dry and tasted like tapioca flour. Avoid these at all cost.",0,worst gluten free cookies ever tasted hard dry tasted like tapioca flour avoid cost
16/11/19,I don't have any dietary restrictions. I bought these because of an price reduction. I wouldn't purchase them again. They have very few chocolate chips. Like you have to hunt for them in the cookie. That isn't what chocolate chip cookies should be about. The oatmeal version of these cookies is much better.,0,dietary restrictions bought price reduction would purchase chocolate chips like hunt cookie chocolate chip cookies oatmeal version cookies much better
9/9/20,"These almonds had an unbelievable amount of salt on them. I love salt but this was over the top. I've bought this brand from other stores and they have never been this salty. Maybe the machine went wacko when processing these. ??? I can't eat these unless I take the time to try and wipe off the salt, which talks forever!!",0,almonds unbelievable amount salt love salt top bought brand stores never salty maybe machine went wacko processing cannot eat unless take time try wipe salt talks forever
1/7/18,I bought Blue Diamond Natural Chocolate almonds before & 100% Natural almonds it was good but this one made me feel sick i only eat 10 for the day & i dont know if it's the salt or something else with this but i have to throw this away. i cant even move to workout im hoping i can sleep this off. but i guess im the 1 in 1 million that this happens to.,0,bought blue diamond natural chocolate almonds natural almonds good one made feel sick eat day know salt something else throw away cannot even move workout hoping sleep guess million happens
10/8/18,"When in Jamaica I drink JBM coffee and have come to develope a fine appreciation for the bean. What I opened this morning was not what I had expected. To be clear, I was greatly dissapointed. I found bits of husk from the bean, which doesn't make coffee, and is considered filler. The flavor left something to be desired as well, it tasted like folgers coffee without all the acid. I was hoping to leave a great review of this product, but honesty forbids it.",0,jamaica drink jbm coffee come develope fine appreciation bean opened morning expected clear greatly dissapointed found bits husk bean make coffee considered filler flavor left something desired well tasted like folgers coffee without acid hoping leave great review product honesty forbids
15/1/20,"A co-worker of mine went to Jamaica for vacation in Feb. and bought me a 1lb. bag of the ground. It's expiration date was March. I brewed it as soon as I got home. To me it tasted like cheap coffee that had been left out in the open air for a week. I wonder if it was due to the expiration date, or does this coffee really taste like this. If so, I will never buy again. From all the hype, I was expecting much more.",0,co worker mine went jamaica vacation february bought lb bag ground expiration date march brewed soon got home tasted like cheap coffee left open air week wonder due expiration date coffee really taste like never buy hype expecting much
1/9/20,"I bought the top sirloin hoping to finally get a ""good"" steak at home. The first ones we cooked....could hardly cut with a steak knife. The second time we tried them, I tenderized for quite some time. They were more edible that way, but still nothing better than I could have bought at the local grocery store. Except for the packaging, there is nothing good I can say about these steaks. If you figure the price per pound, these steaks should cut with a butter knife. Will never buy again.",0,bought top sirloin hoping finally get good steak home first ones cooked could hardly cut steak knife second time tried tenderized quite time edible way still nothing better could bought local grocery store except packaging nothing good say steaks figure price per pound steaks cut butter knife never buy
22/7/21,"You get 12 bags for 12.00, in each bag is about a handleful of pretzels. The taste is ok but not worth a dollar a bag..",0,get bags bag handleful pretzels taste ok worth dollar bag
1/7/18,"These pretzels have a nice crunch and a lot of nutritional value, but their flavor is very bland. Bland with a hint of cinnamon. I wish I'd tried a single bag before buying an entire 12-bag box, but they're not available in stores (at least where I live) and the reviews seemed fairly positive. On the bright side, they do leave you feeling comfortably full for minimal calories. A recommended diet food for those who have the fortitude to place higher priority on protein-dense snacking rather than flavor.",0,pretzels nice crunch lot nutritional value flavor bland bland hint cinnamon wish would tried single bag buying entire bag box available stores least live reviews seemed fairly positive bright side leave feeling comfortably full minimal calories recommended diet food fortitude place higher priority protein dense snacking rather flavor
10/8/18,"The label on the little bag says 1 serving is 120 calories. But one serving is 1 ounce. The little single serving sized bag is 1.5 ounces! So there are 180 calories in the bag. This is sneaky. No one is going to open their bag and measure out one ounce, then save the other half ounce... EDITED TO ADD: I ordered these again because the price went down momentarily (is now back up) and the product is now changed. Although Amazon still had it listed at 12, 1.5 ounce bags, what I got is 12, 1.2 oz bags. So now yes, one bag is a serving but the nutrition facts do not add up to what was listed before. Now a bag has 120 calories and 15g carbs. Another sneaky move, you get less for the same price.",0,label little bag says serving calories one serving ounce little single serving sized bag ounces calories bag sneaky one going open bag measure one ounce save half ounce edited add ordered price went momentarily back product changed although amazon still listed ounce bags got oz bags yes one bag serving nutrition facts add listed bag calories g carbs another sneaky move get less price
14/5/21,"I've heard people describe horrible food as tasting like cardboard before. I never quite knew what they meant until now. This really does taste like cardboard. I don't think I could give these a way. They are trash. Don't waste your money. Here is a better low carb sweet snack Blue Diamond Almonds Cinnamon Brown Sugar, 8-Ounce Jars (Pack of 6) ",0,heard people describe horrible food tasting like cardboard never quite knew meant really taste like cardboard think could give way trash waste money better low carb sweet snack blue diamond almonds cinnamon brown sugar ounce jars pack
17/10/19,its not that this coffee sucks its that it doesn't begin to measure up to all the hoopla! its well balanced but thats about it & even a little old tasting nothing special in the least what sweet caramel finish? can't believe this is the same coffee the 5 star reviews are about,0,coffee sucks begin measure hoopla well balanced even little old tasting nothing special least sweet caramel finish cannot believe coffee star reviews
3/10/21,"This tea is an excellent herbal tea. Love the taste and it's not as weak as most herbal tea is. I used to get it from the Commissary on base but they stopped stocking it so I checked on Amazon. Most wanted to sell by the case but anneeavon sold them in single packages and I swear it said ""and free shipping when ordered from this seller"" above the ""add to cart"" button. I ordered last night and opened my e-mail this afternoon to find they charged me $8.49 shipping for each of the 3 boxes I ordered! And the estimated arrival time is a week away! For that kind of money I'd expect overnight. For that kind of money I could have gotten a couple cases and had change. It's probably my fault for miss reading something but just be aware of the shipping charges on anneeavon products.",0,tea excellent herbal tea love taste weak herbal tea used get commissary base stopped stocking checked amazon wanted sell case anneeavon sold single packages swear said free shipping ordered seller add cart button ordered last night opened e mail afternoon find charged shipping boxes ordered estimated arrival time week away kind money would expect overnight kind money could gotten couple cases change probably fault miss reading something aware shipping charges anneeavon products
15/9/20,"It's not an amazing tea. It's an ""okay"" tea. I buy regular green tea at asia market for way cheaper price and I get same result. I look for saving money. Will not repurchase.",0,amazing tea okay tea buy regular green tea asia market way cheaper price get result look saving money repurchase
30/8/20,"My dogs have been enjoying these treats for years and we've ordered this many times from Amazon in the past. However, our last order was a big disappointment. The description of exactly how much of this product you will receive is very unclear, so when I saw that the product weight is 4.2 lbs and the shipping weight is 4.6 lbs., naturally I expected to receive a minimum of three one pound bags (as we have in the past). Not so. Amazon outrageously charged us $41.00 for a single one pound bag of dried lamb lungs. You'd think I was buying caviar! The treats were promptly packed back up and returned. Tsk, tsk, tsk, Amazon :( So, 5 stars for the product itself. 0 stars for Amazon this time.",0,dogs enjoying treats years ordered many times amazon past however last order big disappointment description exactly much product receive unclear saw product weight lbs shipping weight lbs naturally expected receive minimum three one pound bags past amazon outrageously charged us single one pound bag dried lamb lungs would think buying caviar treats promptly packed back returned tsk tsk tsk amazon stars product stars amazon time
1/7/18,This was gross. It lamb lund & smelled bad. There hard chips. My dogs Favorite is the Texas Taffy. Thats a winner. I cut it into peices. she LOVES THEM.,0,gross lamb lund smelled bad hard chips dogs favorite texas taffy winner cut peices loves
10/8/18,"I love this sugar. I've been using it, packaged in envelopes, for a year or two for everything. Gives a great homemade taste to cookies. And packaged in envelopes - see Sugar in the Raw Raw Sugar, 24-Ounce Bags (Pack of 12) - it's wonderful stuff. But not in this packaging. If you don't use the whole 12 pounds right away, the boxes of sugar turn hard as a rock. Have to microwave them, pound them with a hammer, and then pour the sugar into a plastic envelope with a sugar bear - e.g., JBK Bear Terra Cotta Brown Sugar Saver - to make it possible to use it. Definitely not worth it. Buy it packaged in bags or not at all.",0,love sugar using packaged envelopes year two everything gives great homemade taste cookies packaged envelopes see sugar raw raw sugar ounce bags pack wonderful stuff packaging use whole pounds right away boxes sugar turn hard rock microwave pound hammer pour sugar plastic envelope sugar bear e g jbk bear terra cotta brown sugar saver make possible use definitely worth buy packaged bags
5/12/19,These are tasty enough for an emergency snack/lunch--I keep a few in my file cabinet. But our local Meijer's sells them for $1.33 apiece. Even the discount price here is twice that.,0,tasty enough emergency snack lunch keep file cabinet local meijer sells apiece even discount price twice
21/10/19,"I went for these, when I got a free 30 bucks to spend with a new Amazon Credit Card, and Im glad I didn't pay full price. I was in the process of creating an authentic Bolognese Meat Sauce, and I wanted some very hearty mushrooms to add a bit of OOMPH to the sauce, which is meat and onion heavy, and I figured from the reviews that these are a meaty tasting mushroom. I also see the price asked for these at our local Giant Eagle grocery stores, so, yeah, I did get a bargain from their rip off pricing, but, these are basically taking up freezer space. I ordered two grades, a higher grade with bigger shroom pieces, less stems, etc, and in retrospect, should have just ordered the scraps, or even the dust, as I found the big pieces stayed a nasty tough chewy texture, even after hours of cooking, I also extracted just juice from the mushrooms, but the broth wasn't strong enough to bother, I basically just chop these in the food processor, and add a LOT of them to get a change in flavor in recipes, the one ounce bags, don't even bother with, because it takes a lot to get some flavor from them. In all honesty, I have not used another Poricini product, so I can't compare, but, I am disappointed with the results I got from these, it may be they do exactly what they are supposed to, for some one with a very tender palate, but, not for me, and in no case, are these ever going to be rehydrated and served on steak, they just stay too nasty of a product to serve by themselves, strictly good for grinding and using in a recipe.",0,went got free bucks spend new amazon credit card glad pay full price process creating authentic bolognese meat sauce wanted hearty mushrooms add bit oomph sauce meat onion heavy figured reviews meaty tasting mushroom also see price asked local giant eagle grocery stores yeah get bargain rip pricing basically taking freezer space ordered two grades higher grade bigger shroom pieces less stems etc retrospect ordered scraps even dust found big pieces stayed nasty tough chewy texture even hours cooking also extracted juice mushrooms broth strong enough bother basically chop food processor add lot get change flavor recipes one ounce bags even bother takes lot get flavor honesty used another poricini product cannot compare disappointed results got may exactly supposed one tender palate case ever going rehydrated served steak stay nasty product serve strictly good grinding using recipe
8/9/20,"This product is a waste of money! It is bitter bitter and salty salty. Save your money and by the peaches instead. Libby's Unpeeled Apricot Halves in Pear Juice From Concentrate, 15-Ounce Cans (Pack of 12) ",0,product waste money bitter bitter salty salty save money peaches instead libby unpeeled apricot halves pear juice concentrate ounce cans pack
22/9/21,"Upon opening the package I thought that the tea had absolutely no aroma and looked old as if it was sitting somewhere in an open container for months. After brewing, it revealed a bland taste at best. It was like drinking brewed hay. I checked the expiration date which is two years from now. Maybe I had a bad batch but it's going back. I had a better experience with Rishi Organic Jasmine Pearl Loose Leaf Tea. I do not recommend this tea to anyone.",0,upon opening package thought tea absolutely aroma looked old sitting somewhere open container months brewing revealed bland taste best like drinking brewed hay checked expiration date two years maybe bad batch going back better experience rishi organic jasmine pearl loose leaf tea recommend tea anyone
2/10/20,"In order for tea to be labeled ""decaff"" is must be under 0.4% caffeine when residue levels are tested. A tea at 2% caffeine is not decaff. Non-decaff tea is anywhere between 3-5% caffeine. So ... at 2% caffeine, this is a caffeinated tea, with caffeine slightly less than what is naturally present in the tea leaf.",0,order tea labeled decaff must caffeine residue levels tested tea caffeine decaff non decaff tea anywhere caffeine caffeine caffeinated tea caffeine slightly less naturally present tea leaf
25/7/20,"Unfortunately, all package size descriptions on the product page are wrong. These are not 1.25oz packages and they are also not 1oz packages (as stated further down in the description). They are .08oz packages. Very disappointed in this fact. Cherryheads are tasty, though, and the shipping was fast.",0,unfortunately package size descriptions product page wrong oz packages also oz packages stated description oz packages disappointed fact cherryheads tasty though shipping fast
4/7/21,These are from China and nowhere as good as those from Italy. Spend the extra money and get those from Italy.,0,china nowhere good italy spend extra money get italy
11/9/21,Amazon pirated my personal image for their listing. It is not a stock image. I created it and put my website name on it...LooneyStuff.com...for use on my website. I have asked them to take my image down from this listing.,0,amazon pirated personal image listing stock image created put website name looneystuff com use website asked take image listing
4/7/21,"This pecan meal is more like bran flakes than pecans. I had thought it was ground pecans, and the name would indicate that. The container it came in is very light, which was my first clue it was not exactly the whole pecan nut meat. The ""meal"" is flaky. The price might have been a clue, I suppose, since the per pound price of pecans is over $12 most places.",0,pecan meal like bran flakes pecans thought ground pecans name would indicate container came light first clue exactly whole pecan nut meat meal flaky price might clue suppose since per pound price pecans places
21/9/21,"We purchased the pretzels to make chocolate covered wedding favors for our guests. The pretzels would not have been bad for anything else, but there were way too many broken ones... we would have had to buy five more barrels. My only complaint now is that we shipped them back over a month ago and still haven't received our refund!",0,purchased pretzels make chocolate covered wedding favors guests pretzels would bad anything else way many broken ones would buy five barrels complaint shipped back month ago still received refund
11/9/21,"They may have great products, but shipping is incredibly slow (shipped 12 days after I placed the order; not yet received) and the shipping price is unreasonable.",0,may great products shipping incredibly slow shipped days placed order yet received shipping price unreasonable
12/10/21,DONT BE FOOLED - This is not a Health Cereal. The second ingredient is SUGAR and this cereal also has fructose in it. I feel like I'm eating kid cereal. It would be healthy if it had less sugar in it. Carb-conscious people and diabetics BEWARE.,0,fooled health cereal second ingredient sugar cereal also fructose feel like eating kid cereal would healthy less sugar carb conscious people diabetics beware
